OccurredOn,Date,Time,LRWS-11-01_SPACE_AIR_CO2,LRWS-11-01_SPACE_AIR_HUMID,LRWS-11-01_SPACE_AIR_PRESSURE,LRWS-11-01_SPACE_AIR_TEMP
2025-10-06 04:19:00,2025-10-06,04:19:00,432.0,70.0,1008.2,23.8
2025-10-06 04:20:00,2025-10-06,04:20:00,432.0,70.0,1008.2,23.8
2025-10-06 04:21:00,2025-10-06,04:21:00,432.0,70.0,1008.2,23.8
2025-10-06 04:22:00,2025-10-06,04:22:00,432.0,70.0,1008.2,23.8
2025-10-06 04:23:00,2025-10-06,04:23:00,432.0,70.0,1008.2,23.8
2025-10-06 04:24:00,2025-10-06,04:24:00,432.0,70.0,1008.2,23.8
2025-10-06 04:25:00,2025-10-06,04:25:00,432.0,70.0,1008.2,23.8
2025-10-06 04:26:00,2025-10-06,04:26:00,432.0,70.0,1008.1,23.8
2025-10-06 04:27:00,2025-10-06,04:27:00,432.0,70.0,1008.1,23.8
2025-10-06 04:28:00,2025-10-06,04:28:00,432.0,70.0,1008.1,23.8
2025-10-06 04:29:00,2025-10-06,04:29:00,432.0,70.0,1008.1,23.8
2025-10-06 04:30:00,2025-10-06,04:30:00,432.0,70.0,1008.1,23.8
2025-10-06 04:31:00,2025-10-06,04:31:00,432.0,70.0,1008.1,23.8
2025-10-06 04:32:00,2025-10-06,04:32:00,432.0,70.0,1008.1,23.8
2025-10-06 04:33:00,2025-10-06,04:33:00,432.0,70.0,1008.1,23.8
2025-10-06 04:34:00,2025-10-06,04:34:00,432.0,70.0,1008.1,23.8
2025-10-06 04:35:00,2025-10-06,04:35:00,432.0,70.0,1008.1,23.8
2025-10-06 04:36:00,2025-10-06,04:36:00,432.0,70.0,1007.9,23.8
2025-10-06 04:37:00,2025-10-06,04:37:00,432.0,70.0,1007.9,23.8
2025-10-06 04:38:00,2025-10-06,04:38:00,432.0,70.0,1007.9,23.8
2025-10-06 04:39:00,2025-10-06,04:39:00,432.0,70.0,1007.9,23.8
2025-10-06 04:40:00,2025-10-06,04:40:00,432.0,70.0,1007.9,23.8
2025-10-06 04:41:00,2025-10-06,04:41:00,432.0,70.0,1007.9,23.8
2025-10-06 04:42:00,2025-10-06,04:42:00,432.0,70.0,1007.9,23.8
2025-10-06 04:43:00,2025-10-06,04:43:00,432.0,70.0,1007.9,23.8
2025-10-06 04:44:00,2025-10-06,04:44:00,432.0,70.0,1007.9,23.8
2025-10-06 04:45:00,2025-10-06,04:45:00,432.0,70.0,1007.9,23.8
2025-10-06 04:46:00,2025-10-06,04:46:00,433.0,70.0,1008.0,23.8
2025-10-06 04:47:00,2025-10-06,04:47:00,433.0,70.0,1008.0,23.8
2025-10-06 04:48:00,2025-10-06,04:48:00,433.0,70.0,1008.0,23.8
2025-10-06 04:49:00,2025-10-06,04:49:00,433.0,70.0,1008.0,23.8
2025-10-06 04:50:00,2025-10-06,04:50:00,433.0,70.0,1008.0,23.8
2025-10-06 04:51:00,2025-10-06,04:51:00,433.0,70.0,1008.0,23.8
2025-10-06 04:52:00,2025-10-06,04:52:00,433.0,70.0,1008.0,23.8
2025-10-06 04:53:00,2025-10-06,04:53:00,433.0,70.0,1008.0,23.8
2025-10-06 04:54:00,2025-10-06,04:54:00,433.0,70.0,1008.0,23.8
2025-10-06 04:55:00,2025-10-06,04:55:00,433.0,70.0,1008.0,23.8
2025-10-06 04:56:00,2025-10-06,04:56:00,433.0,70.0,1008.0,23.9
2025-10-06 04:57:00,2025-10-06,04:57:00,433.0,70.0,1008.0,23.9
2025-10-06 04:58:00,2025-10-06,04:58:00,433.0,70.0,1008.0,23.9
2025-10-06 04:59:00,2025-10-06,04:59:00,433.0,70.0,1008.0,23.9
2025-10-06 05:00:00,2025-10-06,05:00:00,433.0,70.0,1008.0,23.9
2025-10-06 05:01:00,2025-10-06,05:01:00,433.0,70.0,1008.0,23.9
2025-10-06 05:02:00,2025-10-06,05:02:00,433.0,70.0,1008.0,23.9
2025-10-06 05:03:00,2025-10-06,05:03:00,433.0,70.0,1008.0,23.9
2025-10-06 05:04:00,2025-10-06,05:04:00,433.0,70.0,1008.0,23.9
2025-10-06 05:05:00,2025-10-06,05:05:00,433.0,70.0,1008.0,23.9
2025-10-06 05:06:00,2025-10-06,05:06:00,433.0,70.0,1008.1,24.0
2025-10-06 05:07:00,2025-10-06,05:07:00,433.0,70.0,1008.1,24.0
2025-10-06 05:08:00,2025-10-06,05:08:00,433.0,70.0,1008.1,24.0
2025-10-06 05:09:00,2025-10-06,05:09:00,433.0,70.0,1008.1,24.0
2025-10-06 05:10:00,2025-10-06,05:10:00,433.0,70.0,1008.1,24.0
2025-10-06 05:11:00,2025-10-06,05:11:00,433.0,70.0,1008.1,24.0
2025-10-06 05:12:00,2025-10-06,05:12:00,433.0,70.0,1008.1,24.0
2025-10-06 05:13:00,2025-10-06,05:13:00,433.0,70.0,1008.1,24.0
2025-10-06 05:14:00,2025-10-06,05:14:00,433.0,70.0,1008.1,24.0
2025-10-06 05:15:00,2025-10-06,05:15:00,433.0,70.0,1008.1,24.0
2025-10-06 05:16:00,2025-10-06,05:16:00,434.0,70.0,1008.0,24.0
2025-10-06 05:17:00,2025-10-06,05:17:00,434.0,70.0,1008.0,24.0
2025-10-06 05:18:00,2025-10-06,05:18:00,434.0,70.0,1008.0,24.0
2025-10-06 05:19:00,2025-10-06,05:19:00,434.0,70.0,1008.0,24.0
2025-10-06 05:20:00,2025-10-06,05:20:00,434.0,70.0,1008.0,24.0
2025-10-06 05:21:00,2025-10-06,05:21:00,434.0,70.0,1008.0,24.0
2025-10-06 05:22:00,2025-10-06,05:22:00,434.0,70.0,1008.0,24.0
2025-10-06 05:23:00,2025-10-06,05:23:00,434.0,70.0,1008.0,24.0
2025-10-06 05:24:00,2025-10-06,05:24:00,434.0,70.0,1008.0,24.0
2025-10-06 05:25:00,2025-10-06,05:25:00,434.0,70.0,1008.0,24.0
2025-10-06 05:26:00,2025-10-06,05:26:00,434.0,70.0,1008.1,24.0
2025-10-06 05:27:00,2025-10-06,05:27:00,434.0,70.0,1008.1,24.0
2025-10-06 05:28:00,2025-10-06,05:28:00,434.0,70.0,1008.1,24.0
2025-10-06 05:29:00,2025-10-06,05:29:00,434.0,70.0,1008.1,24.0
2025-10-06 05:30:00,2025-10-06,05:30:00,434.0,70.0,1008.1,24.0
2025-10-06 05:31:00,2025-10-06,05:31:00,434.0,70.0,1008.1,24.0
2025-10-06 05:32:00,2025-10-06,05:32:00,434.0,70.0,1008.1,24.0
2025-10-06 05:33:00,2025-10-06,05:33:00,434.0,70.0,1008.1,24.0
2025-10-06 05:34:00,2025-10-06,05:34:00,434.0,70.0,1008.1,24.0
2025-10-06 05:35:00,2025-10-06,05:35:00,434.0,70.0,1008.1,24.0
2025-10-06 05:36:00,2025-10-06,05:36:00,434.0,70.0,1008.1,24.1
2025-10-06 05:37:00,2025-10-06,05:37:00,434.0,70.0,1008.1,24.1
2025-10-06 05:38:00,2025-10-06,05:38:00,434.0,70.0,1008.1,24.1
2025-10-06 05:39:00,2025-10-06,05:39:00,434.0,70.0,1008.1,24.1
2025-10-06 05:40:00,2025-10-06,05:40:00,434.0,70.0,1008.1,24.1
2025-10-06 05:41:00,2025-10-06,05:41:00,434.0,70.0,1008.1,24.1
2025-10-06 05:42:00,2025-10-06,05:42:00,434.0,70.0,1008.1,24.1
2025-10-06 05:43:00,2025-10-06,05:43:00,434.0,70.0,1008.1,24.1
2025-10-06 05:44:00,2025-10-06,05:44:00,434.0,70.0,1008.1,24.1
2025-10-06 05:45:00,2025-10-06,05:45:00,434.0,70.0,1008.1,24.1
2025-10-06 05:46:00,2025-10-06,05:46:00,434.0,70.0,1008.1,24.1
2025-10-06 05:47:00,2025-10-06,05:47:00,434.0,70.0,1008.1,24.1
2025-10-06 05:48:00,2025-10-06,05:48:00,434.0,70.0,1008.1,24.1
2025-10-06 05:49:00,2025-10-06,05:49:00,434.0,70.0,1008.1,24.1
2025-10-06 05:50:00,2025-10-06,05:50:00,434.0,70.0,1008.1,24.1
2025-10-06 05:51:00,2025-10-06,05:51:00,434.0,70.0,1008.1,24.1
2025-10-06 05:52:00,2025-10-06,05:52:00,434.0,70.0,1008.1,24.1
2025-10-06 05:53:00,2025-10-06,05:53:00,434.0,70.0,1008.1,24.1
2025-10-06 05:54:00,2025-10-06,05:54:00,434.0,70.0,1008.1,24.1
2025-10-06 05:55:00,2025-10-06,05:55:00,434.0,70.0,1008.1,24.1
2025-10-06 05:56:00,2025-10-06,05:56:00,435.0,70.0,1008.2,24.1
2025-10-06 05:57:00,2025-10-06,05:57:00,435.0,70.0,1008.2,24.1
2025-10-06 05:58:00,2025-10-06,05:58:00,435.0,70.0,1008.2,24.1
2025-10-06 05:59:00,2025-10-06,05:59:00,435.0,70.0,1008.2,24.1
2025-10-06 06:00:00,2025-10-06,06:00:00,435.0,70.0,1008.2,24.1
2025-10-06 06:01:00,2025-10-06,06:01:00,435.0,70.0,1008.2,24.1
2025-10-06 06:02:00,2025-10-06,06:02:00,435.0,70.0,1008.2,24.1
2025-10-06 06:03:00,2025-10-06,06:03:00,435.0,70.0,1008.2,24.1
2025-10-06 06:04:00,2025-10-06,06:04:00,435.0,70.0,1008.2,24.1
2025-10-06 06:05:00,2025-10-06,06:05:00,435.0,70.0,1008.2,24.1
2025-10-06 06:06:00,2025-10-06,06:06:00,435.0,70.0,1008.4,24.1
2025-10-06 06:07:00,2025-10-06,06:07:00,435.0,70.0,1008.4,24.1
2025-10-06 06:08:00,2025-10-06,06:08:00,435.0,70.0,1008.4,24.1
2025-10-06 06:09:00,2025-10-06,06:09:00,435.0,70.0,1008.4,24.1
2025-10-06 06:10:00,2025-10-06,06:10:00,435.0,70.0,1008.4,24.1
2025-10-06 06:11:00,2025-10-06,06:11:00,435.0,70.0,1008.4,24.1
2025-10-06 06:12:00,2025-10-06,06:12:00,435.0,70.0,1008.4,24.1
2025-10-06 06:13:00,2025-10-06,06:13:00,435.0,70.0,1008.4,24.1
2025-10-06 06:14:00,2025-10-06,06:14:00,435.0,70.0,1008.4,24.1
2025-10-06 06:15:00,2025-10-06,06:15:00,435.0,70.0,1008.4,24.1
2025-10-06 06:16:00,2025-10-06,06:16:00,435.0,70.0,1008.5,24.2
2025-10-06 06:17:00,2025-10-06,06:17:00,435.0,70.0,1008.5,24.2
2025-10-06 06:18:00,2025-10-06,06:18:00,435.0,70.0,1008.5,24.2
2025-10-06 06:19:00,2025-10-06,06:19:00,435.0,70.0,1008.5,24.2
2025-10-06 06:20:00,2025-10-06,06:20:00,435.0,70.0,1008.5,24.2
2025-10-06 06:21:00,2025-10-06,06:21:00,435.0,70.0,1008.5,24.2
2025-10-06 06:22:00,2025-10-06,06:22:00,435.0,70.0,1008.5,24.2
2025-10-06 06:23:00,2025-10-06,06:23:00,435.0,70.0,1008.5,24.2
2025-10-06 06:24:00,2025-10-06,06:24:00,435.0,70.0,1008.5,24.2
2025-10-06 06:25:00,2025-10-06,06:25:00,435.0,70.0,1008.5,24.2
2025-10-06 06:26:00,2025-10-06,06:26:00,435.0,70.0,1008.7,24.2
2025-10-06 06:27:00,2025-10-06,06:27:00,435.0,70.0,1008.7,24.2
2025-10-06 06:28:00,2025-10-06,06:28:00,435.0,70.0,1008.7,24.2
2025-10-06 06:29:00,2025-10-06,06:29:00,435.0,70.0,1008.7,24.2
2025-10-06 06:30:00,2025-10-06,06:30:00,435.0,70.0,1008.7,24.2
2025-10-06 06:31:00,2025-10-06,06:31:00,435.0,70.0,1008.7,24.2
2025-10-06 06:32:00,2025-10-06,06:32:00,435.0,70.0,1008.7,24.2
2025-10-06 06:33:00,2025-10-06,06:33:00,435.0,70.0,1008.7,24.2
2025-10-06 06:34:00,2025-10-06,06:34:00,435.0,70.0,1008.7,24.2
2025-10-06 06:35:00,2025-10-06,06:35:00,435.0,70.0,1008.7,24.2
2025-10-06 06:36:00,2025-10-06,06:36:00,436.0,70.0,1008.7,24.3
2025-10-06 06:37:00,2025-10-06,06:37:00,436.0,70.0,1008.7,24.3
2025-10-06 06:38:00,2025-10-06,06:38:00,436.0,70.0,1008.7,24.3
2025-10-06 06:39:00,2025-10-06,06:39:00,436.0,70.0,1008.7,24.3
2025-10-06 06:40:00,2025-10-06,06:40:00,436.0,70.0,1008.7,24.3
2025-10-06 06:41:00,2025-10-06,06:41:00,436.0,70.0,1008.7,24.3
2025-10-06 06:42:00,2025-10-06,06:42:00,436.0,70.0,1008.7,24.3
2025-10-06 06:43:00,2025-10-06,06:43:00,436.0,70.0,1008.7,24.3
2025-10-06 06:44:00,2025-10-06,06:44:00,436.0,70.0,1008.7,24.3
2025-10-06 06:45:00,2025-10-06,06:45:00,436.0,70.0,1008.7,24.3
2025-10-06 06:46:00,2025-10-06,06:46:00,436.0,70.0,1008.7,24.3
2025-10-06 06:47:00,2025-10-06,06:47:00,436.0,70.0,1008.7,24.3
2025-10-06 06:48:00,2025-10-06,06:48:00,436.0,70.0,1008.7,24.3
2025-10-06 06:49:00,2025-10-06,06:49:00,436.0,70.0,1008.7,24.3
2025-10-06 06:50:00,2025-10-06,06:50:00,436.0,70.0,1008.7,24.3
2025-10-06 06:51:00,2025-10-06,06:51:00,436.0,70.0,1008.7,24.3
2025-10-06 06:52:00,2025-10-06,06:52:00,436.0,70.0,1008.7,24.3
2025-10-06 06:53:00,2025-10-06,06:53:00,436.0,70.0,1008.7,24.3
2025-10-06 06:54:00,2025-10-06,06:54:00,436.0,70.0,1008.7,24.3
2025-10-06 06:55:00,2025-10-06,06:55:00,436.0,70.0,1008.7,24.3
2025-10-06 06:56:00,2025-10-06,06:56:00,436.0,70.0,1008.8,24.3
2025-10-06 06:57:00,2025-10-06,06:57:00,436.0,70.0,1008.8,24.3
2025-10-06 06:58:00,2025-10-06,06:58:00,436.0,70.0,1008.8,24.3
2025-10-06 06:59:00,2025-10-06,06:59:00,436.0,70.0,1008.8,24.3
2025-10-06 07:00:00,2025-10-06,07:00:00,436.0,70.0,1008.8,24.3
2025-10-06 07:01:00,2025-10-06,07:01:00,436.0,70.0,1008.8,24.3
2025-10-06 07:02:00,2025-10-06,07:02:00,436.0,70.0,1008.8,24.3
2025-10-06 07:03:00,2025-10-06,07:03:00,436.0,70.0,1008.8,24.3
2025-10-06 07:04:00,2025-10-06,07:04:00,436.0,70.0,1008.8,24.3
2025-10-06 07:05:00,2025-10-06,07:05:00,436.0,70.0,1008.8,24.3
2025-10-06 07:06:00,2025-10-06,07:06:00,436.0,70.0,1008.8,24.4
2025-10-06 07:07:00,2025-10-06,07:07:00,436.0,70.0,1008.8,24.4
2025-10-06 07:08:00,2025-10-06,07:08:00,436.0,70.0,1008.8,24.4
2025-10-06 07:09:00,2025-10-06,07:09:00,436.0,70.0,1008.8,24.4
2025-10-06 07:10:00,2025-10-06,07:10:00,436.0,70.0,1008.8,24.4
2025-10-06 07:11:00,2025-10-06,07:11:00,436.0,70.0,1008.8,24.4
2025-10-06 07:12:00,2025-10-06,07:12:00,436.0,70.0,1008.8,24.4
2025-10-06 07:13:00,2025-10-06,07:13:00,436.0,70.0,1008.8,24.4
2025-10-06 07:14:00,2025-10-06,07:14:00,436.0,70.0,1008.8,24.4
2025-10-06 07:15:00,2025-10-06,07:15:00,436.0,70.0,1008.8,24.4
2025-10-06 07:16:00,2025-10-06,07:16:00,437.0,70.0,1008.8,24.4
2025-10-06 07:17:00,2025-10-06,07:17:00,437.0,70.0,1008.8,24.4
2025-10-06 07:18:00,2025-10-06,07:18:00,437.0,70.0,1008.8,24.4
2025-10-06 07:19:00,2025-10-06,07:19:00,437.0,70.0,1008.8,24.4
2025-10-06 07:20:00,2025-10-06,07:20:00,437.0,70.0,1008.8,24.4
2025-10-06 07:21:00,2025-10-06,07:21:00,437.0,70.0,1008.8,24.4
2025-10-06 07:22:00,2025-10-06,07:22:00,437.0,70.0,1008.8,24.4
2025-10-06 07:23:00,2025-10-06,07:23:00,437.0,70.0,1008.8,24.4
2025-10-06 07:24:00,2025-10-06,07:24:00,437.0,70.0,1008.8,24.4
2025-10-06 07:25:00,2025-10-06,07:25:00,437.0,70.0,1008.8,24.4
2025-10-06 07:26:00,2025-10-06,07:26:00,437.0,70.0,1009.0,24.4
2025-10-06 07:27:00,2025-10-06,07:27:00,437.0,70.0,1009.0,24.4
2025-10-06 07:28:00,2025-10-06,07:28:00,437.0,70.0,1009.0,24.4
2025-10-06 07:29:00,2025-10-06,07:29:00,437.0,70.0,1009.0,24.4
2025-10-06 07:30:00,2025-10-06,07:30:00,437.0,70.0,1009.0,24.4
2025-10-06 07:31:00,2025-10-06,07:31:00,437.0,70.0,1009.0,24.4
2025-10-06 07:32:00,2025-10-06,07:32:00,437.0,70.0,1009.0,24.4
2025-10-06 07:33:00,2025-10-06,07:33:00,437.0,70.0,1009.0,24.4
2025-10-06 07:34:00,2025-10-06,07:34:00,437.0,70.0,1009.0,24.4
2025-10-06 07:35:00,2025-10-06,07:35:00,437.0,70.0,1009.0,24.4
2025-10-06 07:36:00,2025-10-06,07:36:00,437.0,68.0,1009.2,24.4
2025-10-06 07:37:00,2025-10-06,07:37:00,437.0,68.0,1009.2,24.4
2025-10-06 07:38:00,2025-10-06,07:38:00,437.0,68.0,1009.2,24.4
2025-10-06 07:39:00,2025-10-06,07:39:00,437.0,68.0,1009.2,24.4
2025-10-06 07:40:00,2025-10-06,07:40:00,437.0,68.0,1009.2,24.4
2025-10-06 07:41:00,2025-10-06,07:41:00,437.0,68.0,1009.2,24.4
2025-10-06 07:42:00,2025-10-06,07:42:00,437.0,68.0,1009.2,24.4
2025-10-06 07:43:00,2025-10-06,07:43:00,437.0,68.0,1009.2,24.4
2025-10-06 07:44:00,2025-10-06,07:44:00,437.0,68.0,1009.2,24.4
2025-10-06 07:45:00,2025-10-06,07:45:00,437.0,68.0,1009.2,24.4
2025-10-06 07:46:00,2025-10-06,07:46:00,436.0,67.0,1009.3,24.0
2025-10-06 07:47:00,2025-10-06,07:47:00,436.0,67.0,1009.3,24.0
2025-10-06 07:48:00,2025-10-06,07:48:00,436.0,67.0,1009.3,24.0
2025-10-06 07:49:00,2025-10-06,07:49:00,436.0,67.0,1009.3,24.0
2025-10-06 07:50:00,2025-10-06,07:50:00,436.0,67.0,1009.3,24.0
2025-10-06 07:51:00,2025-10-06,07:51:00,436.0,67.0,1009.3,24.0
2025-10-06 07:52:00,2025-10-06,07:52:00,436.0,67.0,1009.3,24.0
2025-10-06 07:53:00,2025-10-06,07:53:00,436.0,67.0,1009.3,24.0
2025-10-06 07:54:00,2025-10-06,07:54:00,436.0,67.0,1009.3,24.0
2025-10-06 07:55:00,2025-10-06,07:55:00,436.0,67.0,1009.3,24.0
2025-10-06 07:56:00,2025-10-06,07:56:00,437.0,67.0,1009.5,23.7
2025-10-06 07:57:00,2025-10-06,07:57:00,437.0,67.0,1009.5,23.7
2025-10-06 07:58:00,2025-10-06,07:58:00,437.0,67.0,1009.5,23.7
2025-10-06 07:59:00,2025-10-06,07:59:00,437.0,67.0,1009.5,23.7
2025-10-06 08:00:00,2025-10-06,08:00:00,437.0,67.0,1009.5,23.7
2025-10-06 08:01:00,2025-10-06,08:01:00,437.0,67.0,1009.5,23.7
2025-10-06 08:02:00,2025-10-06,08:02:00,437.0,67.0,1009.5,23.7
2025-10-06 08:03:00,2025-10-06,08:03:00,437.0,67.0,1009.5,23.7
2025-10-06 08:04:00,2025-10-06,08:04:00,437.0,67.0,1009.5,23.7
2025-10-06 08:05:00,2025-10-06,08:05:00,437.0,67.0,1009.5,23.7
2025-10-06 08:06:00,2025-10-06,08:06:00,438.0,67.0,1009.5,23.4
2025-10-06 08:07:00,2025-10-06,08:07:00,438.0,67.0,1009.5,23.4
2025-10-06 08:08:00,2025-10-06,08:08:00,438.0,67.0,1009.5,23.4
2025-10-06 08:09:00,2025-10-06,08:09:00,438.0,67.0,1009.5,23.4
2025-10-06 08:10:00,2025-10-06,08:10:00,438.0,67.0,1009.5,23.4
2025-10-06 08:11:00,2025-10-06,08:11:00,438.0,67.0,1009.5,23.4
2025-10-06 08:12:00,2025-10-06,08:12:00,438.0,67.0,1009.5,23.4
2025-10-06 08:13:00,2025-10-06,08:13:00,438.0,67.0,1009.5,23.4
2025-10-06 08:14:00,2025-10-06,08:14:00,438.0,67.0,1009.5,23.4
2025-10-06 08:15:00,2025-10-06,08:15:00,438.0,67.0,1009.5,23.4
2025-10-06 08:16:00,2025-10-06,08:16:00,437.0,67.0,1009.6,23.3
2025-10-06 08:17:00,2025-10-06,08:17:00,437.0,67.0,1009.6,23.3
2025-10-06 08:18:00,2025-10-06,08:18:00,437.0,67.0,1009.6,23.3
2025-10-06 08:19:00,2025-10-06,08:19:00,437.0,67.0,1009.6,23.3
2025-10-06 08:20:00,2025-10-06,08:20:00,437.0,67.0,1009.6,23.3
2025-10-06 08:21:00,2025-10-06,08:21:00,437.0,67.0,1009.6,23.3
2025-10-06 08:22:00,2025-10-06,08:22:00,437.0,67.0,1009.6,23.3
2025-10-06 08:23:00,2025-10-06,08:23:00,437.0,67.0,1009.6,23.3
2025-10-06 08:24:00,2025-10-06,08:24:00,437.0,67.0,1009.6,23.3
2025-10-06 08:25:00,2025-10-06,08:25:00,437.0,67.0,1009.6,23.3
2025-10-06 08:26:00,2025-10-06,08:26:00,438.0,66.5,1009.6,23.3
2025-10-06 08:27:00,2025-10-06,08:27:00,438.0,66.5,1009.6,23.3
2025-10-06 08:28:00,2025-10-06,08:28:00,438.0,66.5,1009.6,23.3
2025-10-06 08:29:00,2025-10-06,08:29:00,438.0,66.5,1009.6,23.3
2025-10-06 08:30:00,2025-10-06,08:30:00,438.0,66.5,1009.6,23.3
2025-10-06 08:31:00,2025-10-06,08:31:00,438.0,66.5,1009.6,23.3
2025-10-06 08:32:00,2025-10-06,08:32:00,438.0,66.5,1009.6,23.3
2025-10-06 08:33:00,2025-10-06,08:33:00,438.0,66.5,1009.6,23.3
2025-10-06 08:34:00,2025-10-06,08:34:00,438.0,66.5,1009.6,23.3
2025-10-06 08:35:00,2025-10-06,08:35:00,438.0,66.5,1009.6,23.3
2025-10-06 08:36:00,2025-10-06,08:36:00,437.0,66.5,1009.8,23.1
2025-10-06 08:37:00,2025-10-06,08:37:00,437.0,66.5,1009.8,23.1
2025-10-06 08:38:00,2025-10-06,08:38:00,437.0,66.5,1009.8,23.1
2025-10-06 08:39:00,2025-10-06,08:39:00,437.0,66.5,1009.8,23.1
2025-10-06 08:40:00,2025-10-06,08:40:00,437.0,66.5,1009.8,23.1
2025-10-06 08:41:00,2025-10-06,08:41:00,437.0,66.5,1009.8,23.1
2025-10-06 08:42:00,2025-10-06,08:42:00,437.0,66.5,1009.8,23.1
2025-10-06 08:43:00,2025-10-06,08:43:00,437.0,66.5,1009.8,23.1
2025-10-06 08:44:00,2025-10-06,08:44:00,437.0,66.5,1009.8,23.1
2025-10-06 08:45:00,2025-10-06,08:45:00,437.0,66.5,1009.8,23.1
2025-10-06 08:46:00,2025-10-06,08:46:00,434.0,66.5,1009.8,23.0
2025-10-06 08:47:00,2025-10-06,08:47:00,434.0,66.5,1009.8,23.0
2025-10-06 08:48:00,2025-10-06,08:48:00,434.0,66.5,1009.8,23.0
2025-10-06 08:49:00,2025-10-06,08:49:00,434.0,66.5,1009.8,23.0
2025-10-06 08:50:00,2025-10-06,08:50:00,434.0,66.5,1009.8,23.0
2025-10-06 08:51:00,2025-10-06,08:51:00,434.0,66.5,1009.8,23.0
2025-10-06 08:52:00,2025-10-06,08:52:00,434.0,66.5,1009.8,23.0
2025-10-06 08:53:00,2025-10-06,08:53:00,434.0,66.5,1009.8,23.0
2025-10-06 08:54:00,2025-10-06,08:54:00,434.0,66.5,1009.8,23.0
2025-10-06 08:55:00,2025-10-06,08:55:00,434.0,66.5,1009.8,23.0
2025-10-06 08:56:00,2025-10-06,08:56:00,429.0,66.5,1009.8,22.8
2025-10-06 08:57:00,2025-10-06,08:57:00,429.0,66.5,1009.8,22.8
2025-10-06 08:58:00,2025-10-06,08:58:00,429.0,66.5,1009.8,22.8
2025-10-06 08:59:00,2025-10-06,08:59:00,429.0,66.5,1009.8,22.8
2025-10-06 09:00:00,2025-10-06,09:00:00,429.0,66.5,1009.8,22.8
2025-10-06 09:01:00,2025-10-06,09:01:00,429.0,66.5,1009.8,22.8
2025-10-06 09:02:00,2025-10-06,09:02:00,429.0,66.5,1009.8,22.8
2025-10-06 09:03:00,2025-10-06,09:03:00,429.0,66.5,1009.8,22.8
2025-10-06 09:04:00,2025-10-06,09:04:00,429.0,66.5,1009.8,22.8
2025-10-06 09:05:00,2025-10-06,09:05:00,429.0,66.5,1009.8,22.8
2025-10-06 09:06:00,2025-10-06,09:06:00,426.0,66.5,1009.9,22.7
2025-10-06 09:07:00,2025-10-06,09:07:00,426.0,66.5,1009.9,22.7
2025-10-06 09:08:00,2025-10-06,09:08:00,426.0,66.5,1009.9,22.7
2025-10-06 09:09:00,2025-10-06,09:09:00,426.0,66.5,1009.9,22.7
2025-10-06 09:10:00,2025-10-06,09:10:00,426.0,66.5,1009.9,22.7
2025-10-06 09:11:00,2025-10-06,09:11:00,426.0,66.5,1009.9,22.7
2025-10-06 09:12:00,2025-10-06,09:12:00,426.0,66.5,1009.9,22.7
2025-10-06 09:13:00,2025-10-06,09:13:00,426.0,66.5,1009.9,22.7
2025-10-06 09:14:00,2025-10-06,09:14:00,426.0,66.5,1009.9,22.7
2025-10-06 09:15:00,2025-10-06,09:15:00,426.0,66.5,1009.9,22.7
2025-10-06 09:16:00,2025-10-06,09:16:00,423.0,66.5,1009.9,22.6
2025-10-06 09:17:00,2025-10-06,09:17:00,423.0,66.5,1009.9,22.6
2025-10-06 09:18:00,2025-10-06,09:18:00,423.0,66.5,1009.9,22.6
2025-10-06 09:19:00,2025-10-06,09:19:00,423.0,66.5,1009.9,22.6
2025-10-06 09:20:00,2025-10-06,09:20:00,423.0,66.5,1009.9,22.6
2025-10-06 09:21:00,2025-10-06,09:21:00,423.0,66.5,1009.9,22.6
2025-10-06 09:22:00,2025-10-06,09:22:00,423.0,66.5,1009.9,22.6
2025-10-06 09:23:00,2025-10-06,09:23:00,423.0,66.5,1009.9,22.6
2025-10-06 09:24:00,2025-10-06,09:24:00,423.0,66.5,1009.9,22.6
2025-10-06 09:25:00,2025-10-06,09:25:00,423.0,66.5,1009.9,22.6
2025-10-06 09:26:00,2025-10-06,09:26:00,421.0,66.5,1009.8,22.5
2025-10-06 09:27:00,2025-10-06,09:27:00,421.0,66.5,1009.8,22.5
2025-10-06 09:28:00,2025-10-06,09:28:00,421.0,66.5,1009.8,22.5
2025-10-06 09:29:00,2025-10-06,09:29:00,421.0,66.5,1009.8,22.5
2025-10-06 09:30:00,2025-10-06,09:30:00,421.0,66.5,1009.8,22.5
2025-10-06 09:31:00,2025-10-06,09:31:00,421.0,66.5,1009.8,22.5
2025-10-06 09:32:00,2025-10-06,09:32:00,421.0,66.5,1009.8,22.5
2025-10-06 09:33:00,2025-10-06,09:33:00,421.0,66.5,1009.8,22.5
2025-10-06 09:34:00,2025-10-06,09:34:00,421.0,66.5,1009.8,22.5
2025-10-06 09:35:00,2025-10-06,09:35:00,421.0,66.5,1009.8,22.5
2025-10-06 09:36:00,2025-10-06,09:36:00,420.0,67.0,1010.0,22.4
2025-10-06 09:37:00,2025-10-06,09:37:00,420.0,67.0,1010.0,22.4
2025-10-06 09:38:00,2025-10-06,09:38:00,420.0,67.0,1010.0,22.4
2025-10-06 09:39:00,2025-10-06,09:39:00,420.0,67.0,1010.0,22.4
2025-10-06 09:40:00,2025-10-06,09:40:00,420.0,67.0,1010.0,22.4
2025-10-06 09:41:00,2025-10-06,09:41:00,420.0,67.0,1010.0,22.4
